Precinct	total_votes	votes|Pat Quinn	votes|Renato Mariotti	votes|Scott Drury	votes|Nancy Rotering	votes|Kwame Raoul	votes|Jesse Ruiz	votes|Sharon Fairley	votes|Aaron Goldstein
Palos 23	111	33	7	15	5	27	7	14	3
Palos 24	96	20	7	14	8	25	4	18	0
Palos 25	247	78	2	4	11	140	1	5	6
Palos 26	82	29	3	12	6	18	4	7	3
Palos 27	212	49	9	36	19	63	12	16	8
Palos 28	143	43	5	5	6	58	10	10	6
Palos 29	170	52	6	26	20	32	8	25	1
Palos 30	240	67	9	33	28	49	8	36	10
Palos 31	205	63	5	25	26	36	21	23	6
Palos 32	85	39	1	7	6	21	5	5	1
Palos 33	211	42	15	23	38	40	3	50	0
Palos 34	135	42	7	18	15	27	2	19	5
Palos 35	258	81	13	31	17	56	15	40	5
Palos 36	203	65	8	32	19	47	6	23	3
Palos 37	201	52	13	33	23	42	11	22	5
Palos 38	197	62	14	31	12	38	15	23	2
Palos 39	205	51	13	19	15	54	12	38	3
Proviso 1	195	42	7	6	2	113	8	15	2
Proviso 2	178	49	2	4	10	73	20	15	5
Proviso 3	279	79	9	11	12	132	14	17	5
Proviso 4	251	55	5	5	2	158	7	16	3
Proviso 5	264	69	4	1	9	157	6	18	0
Proviso 6	141	32	6	15	16	46	8	17	1
Proviso 7	70	11	3	8	15	22	5	5	1
Proviso 8	167	36	12	5	12	78	8	14	2
Proviso 9	239	58	4	6	3	150	6	7	5
Proviso 10	127	75	2	5	6	13	23	1	2
Proviso 11	165	80	10	5	13	25	23	6	3
Proviso 12	257	124	18	12	19	32	35	13	4
Proviso 13	150	35	4	19	14	34	33	8	3
Proviso 14	135	88	3	5	4	10	15	6	4
Proviso 15	145	59	12	10	9	16	33	5	1
Proviso 16	180	46	1	4	12	86	19	10	2
Proviso 17	157	45	3	4	5	90	6	3	1
Proviso 18	314	84	5	10	5	178	5	24	3
Proviso 19	236	52	2	7	7	152	2	12	2
Proviso 20	233	54	10	5	4	148	0	11	1
Proviso 21	198	37	4	22	36	51	7	36	5
Proviso 22	231	65	2	6	7	139	5	6	1
Proviso 23	114	28	2	15	16	22	7	23	1
Proviso 24	366	64	23	40	43	67	9	112	8
Proviso 25	272	61	14	28	41	44	10	72	2
Proviso 26	328	63	11	23	43	91	24	66	7
Proviso 27	286	74	10	29	36	72	8	49	8
Proviso 28	214	66	9	12	22	58	10	32	5
Proviso 29	333	72	16	31	29	74	13	86	12
Proviso 30	223	59	8	8	15	105	7	15	6
Proviso 31	145	35	4	6	6	87	4	2	1
Proviso 32	287	88	8	26	35	57	19	49	5
Proviso 33	310	70	10	2	9	178	12	27	2
Proviso 34	467	111	5	10	9	281	15	32	4
Proviso 35	237	46	12	25	30	68	11	43	2
Proviso 36	274	55	5	6	12	159	12	19	6
Proviso 37	188	42	6	2	11	108	4	14	1
Proviso 38	249	67	2	5	4	144	5	17	5
Proviso 39	252	60	7	12	13	124	14	16	6
Proviso 40	272	56	3	4	4	187	8	9	1
Proviso 41	207	52	5	7	5	131	3	3	1
Proviso 42	197	31	7	6	6	130	4	6	7
Proviso 43	197	58	3	5	3	116	2	8	2
Proviso 44	189	42	3	3	4	128	2	7	0
Proviso 45	239	60	3	2	6	147	5	15	1
Proviso 46	62	20	4	10	6	10	0	12	0
Proviso 47	151	36	2	5	6	87	6	7	2
Proviso 48	287	65	5	6	11	160	18	18	4
Proviso 49	154	27	7	9	7	82	4	16	2
Proviso 50	330	59	7	10	34	169	13	32	6
Proviso 51	227	52	18	15	19	67	14	37	5
Proviso 52	161	51	5	1	3	93	4	4	0
Proviso 53	229	52	1	4	4	140	9	13	6
Proviso 54	313	84	14	32	40	78	10	49	6
Proviso 55	242	48	8	22	27	50	9	75	3
Proviso 56	235	45	3	6	10	144	8	16	3
Proviso 57	192	52	3	15	14	71	10	20	7
Proviso 58	155	29	4	2	2	104	6	7	1
Proviso 59	179	35	4	13	12	83	8	21	3
Proviso 60	149	43	2	2	7	76	7	11	1
Proviso 61	295	62	10	11	19	116	5	65	7
Proviso 62	361	76	14	17	26	140	15	67	6
Proviso 63	270	73	12	28	34	65	14	37	7
Proviso 64	278	53	2	10	9	178	5	21	0
Proviso 65	211	54	7	11	13	90	10	23	3
Proviso 66	339	71	12	18	30	113	11	71	13
Proviso 67	400	93	21	32	40	132	4	69	9
Proviso 68	169	36	8	7	20	54	5	32	7
Proviso 69	217	54	2	4	6	137	6	6	2
Proviso 70	170	33	3	17	8	56	9	41	3
Proviso 71	379	83	8	17	28	196	16	28	3
Proviso 72	269	39	9	23	25	93	6	67	7
Proviso 73	247	68	10	12	17	71	9	51	9
Proviso 74	293	66	6	11	29	102	10	59	10
Proviso 75	256	44	20	18	32	67	17	48	10
Proviso 76	296	76	10	17	19	123	11	29	11
Proviso 77	126	34	3	14	6	47	4	15	3
Proviso 78	56	21	2	4	4	12	6	6	1
Proviso 79	242	46	1	9	4	151	6	21	4
Proviso 80	95	37	3	1	7	16	25	2	4
Proviso 81	180	53	4	6	10	85	8	13	1
Proviso 82	372	84	5	7	8	237	12	17	2
Proviso 83	325	87	4	8	7	202	5	10	2
Proviso 84	130	30	9	13	12	37	9	16	4
Proviso 85	255	55	5	26	23	109	8	27	2
Proviso 86	276	60	4	3	3	180	11	12	3
Proviso 87	283	169	26	13	9	30	27	5	4
Proviso 88	74	27	0	10	3	7	25	2	0
Proviso 89	205	57	15	15	19	50	9	30	10
Proviso 90	396	109	15	31	48	98	24	61	10
Proviso 91	201	47	1	7	2	111	15	16	2
Proviso 92	256	72	6	27	22	78	10	37	4
Proviso 93	153	34	4	4	10	71	7	22	1
Proviso 94	225	52	3	3	8	138	11	8	2
Proviso 95	225	85	10	9	17	64	14	20	6
Proviso 96	138	15	3	16	22	37	5	35	5
Proviso 97	294	70	15	32	33	72	6	54	12
Proviso 98	273	162	22	15	10	45	9	5	5
Proviso 99	242	54	4	7	9	153	9	5	1
Proviso 100	335	216	18	27	14	24	21	9	6
Proviso 101	164	48	8	12	13	61	7	15	0
Proviso 102	275	71	21	23	24	77	22	32	5
Rich 1	1007	172	10	12	25	682	25	67	14
Rich 2	352	60	1	9	5	229	8	35	5
Rich 3	480	89	13	18	16	276	6	49	13
Rich 4	251	36	2	8	3	172	9	21	0
Rich 5	447	63	5	14	12	289	6	50	8
Rich 6	462	67	2	7	12	318	5	44	7
Rich 7	250	39	4	14	19	137	7	26	4
Rich 8	445	99	6	14	15	274	12	20	5
Rich 9	371	60	3	7	8	250	9	24	10
Rich 10	259	54	6	8	15	124	13	33	6
Rich 11	309	54	4	16	20	149	13	50	3
Rich 12	336	76	3	5	18	182	14	32	6
Rich 13	142	33	3	6	2	82	3	13	0
Rich 14	224	53	8	13	21	97	7	18	7
Rich 15	581	91	13	9	8	392	10	48	10
Rich 16	180	36	2	13	10	83	14	18	4
Rich 17	204	44	6	13	12	93	8	23	5
Rich 18	289	52	2	5	8	196	6	18	2
Rich 19	150	31	3	11	22	59	3	17	4
Rich 20	340	84	12	38	29	119	7	46	5
Rich 21	330	50	6	16	11	215	4	25	3
Rich 22	256	64	11	8	13	116	13	26	5
Rich 23	377	58	4	8	13	247	11	27	9
Rich 24	317	82	6	15	11	150	15	31	7
Rich 25	461	93	2	12	13	298	11	28	4
Rich 26	314	46	5	10	12	203	8	26	4
Rich 27	306	57	2	6	12	186	10	29	4
Rich 28	281	52	5	4	4	197	3	14	2
Rich 29	299	48	11	20	24	109	10	68	9
Rich 30	440	74	5	7	16	299	16	18	5
Rich 31	265	45	8	22	24	92	14	55	5
Rich 32	358	58	7	13	13	216	8	37	6
Rich 33	236	31	4	18	10	108	4	55	6
Rich 34	319	49	3	13	7	205	2	35	5
Rich 35	283	43	7	3	13	159	7	40	11
Rich 36	717	120	6	12	15	476	17	64	7
Rich 37	237	32	2	5	6	172	7	13	0
Rich 38	228	55	4	1	7	137	6	16	2
Rich 39	400	57	5	9	19	223	6	71	10
Rich 40	286	39	6	6	10	185	7	28	5
Rich 41	242	42	8	7	6	129	9	30	11
Rich 42	290	63	1	4	9	178	4	23	8
Rich 43	329	66	4	4	10	208	7	27	3
Rich 44	239	47	5	5	4	154	7	14	3
Rich 45	471	77	6	8	17	293	6	54	10
Rich 46	413	77	2	11	12	281	4	22	4
Rich 47	486	83	6	13	11	323	6	41	3
Rich 48	354	80	3	5	8	222	12	20	4
Rich 49	180	31	3	14	7	91	7	17	10
Rich 50	71	20	2	8	8	19	3	9	2
Rich 51	258	49	7	6	4	176	5	9	2
River Forest 1	336	67	17	26	44	77	24	74	7
River Forest 2	241	62	11	22	27	54	12	47	6
River Forest 3	291	67	10	18	27	78	17	64	10
River Forest 4	320	64	18	24	31	83	11	78	11
River Forest 5	231	47	9	20	24	56	6	67	2
River Forest 6	211	45	9	13	31	49	8	52	4
River Forest 7	326	71	22	27	24	74	11	91	6
River Forest 8	412	85	17	40	40	104	19	96	11
Riverside 1	347	88	20	52	30	71	18	59	9
Riverside 2	13	3	0	3	0	7	0	0	0
Riverside 3	173	28	9	22	24	36	3	48	3
Riverside 4	424	96	21	44	33	81	23	115	11
Riverside 5	187	55	9	11	15	54	7	34	2
Riverside 6	162	54	6	15	12	34	12	21	8
Riverside 7	165	48	12	13	20	43	17	10	2
Riverside 8	344	69	24	31	35	68	20	78	19
Riverside 9	277	80	8	28	34	53	6	66	2
Riverside 10	326	75	5	31	36	85	12	74	8
Riverside 11	349	76	13	35	34	79	21	83	8
Riverside 12	162	46	7	12	20	40	13	21	3
Riverside 13	224	64	11	27	18	49	28	22	5
Schaumburg 1	286	78	12	19	41	69	16	44	7
Schaumburg 2	220	62	6	23	25	56	11	25	12
Schaumburg 3	158	41	7	17	15	41	11	24	2
Schaumburg 4	114	35	6	7	13	30	5	15	3
Schaumburg 5	113	19	1	12	18	23	6	32	2
Schaumburg 6	143	47	2	11	18	41	5	16	3
Schaumburg 7	93	29	2	7	14	16	15	6	4
Schaumburg 8	130	31	12	8	13	45	5	14	2
Schaumburg 9	139	34	6	16	16	30	11	19	7
Schaumburg 10	91	27	5	11	12	18	10	6	2
Schaumburg 11	117	26	7	18	17	28	6	12	3
Schaumburg 12	129	30	4	10	15	36	7	23	4
Schaumburg 13	103	27	9	10	11	18	4	22	2
Schaumburg 14	179	48	7	21	14	50	1	31	7
Schaumburg 15	130	34	2	12	22	40	3	16	1
Schaumburg 16	173	45	7	15	22	38	12	27	7
Schaumburg 17	144	38	7	19	21	32	3	23	1
Schaumburg 18	128	36	4	5	7	55	7	8	6
Schaumburg 19	120	39	4	12	16	27	9	11	2
Schaumburg 20	126	34	9	9	23	23	3	23	2
Schaumburg 21	196	50	6	25	25	49	7	27	7
Schaumburg 22	167	36	12	17	4	59	12	26	1
Schaumburg 23	159	32	10	9	22	43	5	32	6
Schaumburg 24	189	42	13	27	26	41	7	25	8
Schaumburg 25	143	25	8	15	22	35	8	28	2
Schaumburg 26	161	60	7	9	17	31	7	25	5
Schaumburg 27	135	26	12	12	14	42	2	17	10
Schaumburg 28	232	52	13	17	31	62	11	42	4
Schaumburg 29	175	44	8	10	23	41	7	39	3
Schaumburg 30	140	26	4	14	16	44	6	29	1
Schaumburg 31	186	47	11	23	15	47	4	36	3
Schaumburg 32	229	66	8	16	28	58	7	40	6
Schaumburg 33	154	38	5	20	16	38	7	27	3
Schaumburg 34	192	47	5	17	21	68	5	25	4
Schaumburg 35	133	22	3	11	14	37	10	31	5
Schaumburg 36	115	23	5	9	12	28	11	24	3
Schaumburg 37	128	35	1	11	19	30	1	26	5
Schaumburg 38	148	32	5	17	15	50	10	16	3
Schaumburg 39	234	60	7	16	23	69	12	44	3
Schaumburg 40	130	45	4	19	16	24	1	19	2
Schaumburg 41	117	31	6	11	9	32	11	16	1
Schaumburg 42	136	38	6	10	12	37	2	21	10
Schaumburg 43	128	30	3	10	9	43	12	15	6
Schaumburg 44	166	47	13	4	16	53	11	19	3
Schaumburg 45	166	39	10	12	20	45	8	28	4
Schaumburg 46	128	44	7	18	6	30	4	16	3
Schaumburg 47	151	22	5	13	19	45	4	41	2
Schaumburg 48	122	31	6	11	13	36	3	18	4
Schaumburg 49	112	36	7	14	12	22	4	17	0
Schaumburg 50	102	19	2	11	20	16	3	27	4
Schaumburg 51	125	28	4	9	15	35	9	22	3
Schaumburg 52	206	49	11	29	25	45	5	38	4
Schaumburg 53	163	41	7	17	21	43	8	22	4
Schaumburg 54	132	23	5	14	17	31	6	31	5
Schaumburg 55	108	22	6	12	10	30	2	25	1
Schaumburg 56	180	40	7	22	20	44	16	27	4
Schaumburg 57	184	42	9	17	34	44	9	26	3
Schaumburg 58	92	27	2	12	7	21	4	15	4
Schaumburg 59	184	49	15	12	15	35	20	35	3
Schaumburg 60	116	39	8	13	8	33	3	10	2
Schaumburg 61	191	46	7	15	25	54	13	28	3
Schaumburg 62	180	37	11	10	25	51	12	31	3
Schaumburg 63	146	32	7	13	13	35	9	31	6
Schaumburg 64	127	23	5	16	15	43	6	17	2
Schaumburg 65	143	27	12	13	20	35	3	28	5
Schaumburg 66	134	35	5	14	13	42	3	20	2
Schaumburg 67	131	38	6	13	18	32	4	17	3
Schaumburg 68	124	32	8	8	11	37	7	18	3
Schaumburg 69	142	28	9	18	21	35	3	25	3
Schaumburg 70	86	24	5	13	11	10	8	14	1
Schaumburg 71	156	35	13	24	19	29	4	31	1
Schaumburg 72	120	30	7	9	14	26	6	27	1
Schaumburg 73	179	49	9	21	19	39	6	32	4
Schaumburg 74	118	39	5	16	14	21	4	19	0
Schaumburg 75	134	29	3	10	19	41	4	26	2
Schaumburg 76	134	22	4	21	16	29	6	31	5
Schaumburg 77	190	36	9	18	24	52	9	36	6
Schaumburg 78	112	27	9	8	12	24	7	21	4
Stickney 1	93	22	3	11	11	18	14	14	0
Stickney 2	160	51	7	19	9	39	19	12	4
Stickney 3	297	105	12	32	20	50	48	21	9
Stickney 4	237	101	7	21	21	47	19	15	6
Stickney 5	256	104	11	21	33	29	25	25	8
Stickney 6	315	110	17	35	39	45	34	30	5
Stickney 7	126	48	4	15	10	20	21	6	2
Stickney 8	164	62	8	25	12	26	21	8	2
Stickney 9	187	84	4	15	14	32	22	9	7
Stickney 10	257	71	9	32	22	41	67	12	3
Stickney 11	252	91	13	45	29	39	16	14	5
Stickney 12	230	84	13	22	17	44	27	18	5
Stickney 13	187	88	6	15	28	25	14	8	3
Stickney 14	253	101	11	29	15	51	20	21	5
Stickney 15	226	78	7	32	17	43	25	20	4
Stickney 16	219	66	7	24	22	36	44	15	5
Stickney 17	137	35	8	16	11	28	16	19	4
Stickney 18	93	38	4	9	7	13	13	8	1
Stickney 19	179	74	4	22	14	22	35	5	3
Stickney 20	181	55	10	18	20	20	45	11	2
Thornton 1	140	29	3	6	4	88	3	4	3
Thornton 2	88	25	1	3	3	43	6	6	1
Thornton 3	199	40	1	9	8	108	18	13	2
Thornton 4	288	61	5	8	8	186	7	10	3
Thornton 5	135	27	0	6	4	77	8	11	2
Thornton 6	349	63	10	4	10	234	8	17	3
Thornton 7	286	49	2	3	8	195	3	24	2
Thornton 8	225	40	3	3	8	155	7	9	0
Thornton 9	216	33	6	3	6	151	7	8	2
Thornton 10	197	46	5	5	8	100	14	11	8
Thornton 11	99	28	4	3	4	48	3	6	3
Thornton 12	161	42	1	4	4	90	13	5	2
Thornton 13	161	47	3	5	7	74	7	11	7
Thornton 14	228	62	3	13	13	109	7	15	6
Thornton 15	192	47	2	6	2	114	8	12	1
Thornton 16	165	28	0	14	18	69	14	17	5
Thornton 17	201	56	9	12	12	81	12	15	4
Thornton 18	233	64	5	20	13	86	24	20	1
Thornton 19	219	41	8	10	4	128	12	13	3
Thornton 20	114	40	7	10	5	40	6	5	1
Thornton 21	351	80	4	11	7	215	7	25	2
Thornton 22	210	41	4	4	7	140	1	11	2
Thornton 23	256	44	3	13	18	145	5	19	9
Thornton 24	316	85	12	24	31	100	10	44	10
Thornton 25	267	58	19	19	18	91	10	43	9
Thornton 26	169	38	4	8	7	75	20	15	2
Thornton 27	396	77	0	12	8	258	11	28	2
Thornton 28	173	39	1	6	8	97	6	12	4
Thornton 29	133	26	2	4	3	86	1	10	1
Thornton 30	141	34	1	0	1	93	3	7	2
Thornton 31	53	20	2	1	1	22	4	2	1
Thornton 32	145	42	4	2	3	80	2	9	3
Thornton 33	228	45	3	6	4	149	6	13	2
Thornton 34	354	76	2	9	10	228	6	19	4
Thornton 35	312	63	8	7	9	179	25	16	5
Thornton 36	95	25	1	1	3	55	3	7	0
Thornton 37	204	52	7	5	6	102	10	19	3
Thornton 38	293	63	3	9	13	173	5	26	1
Thornton 39	184	45	4	1	6	113	6	7	2
Thornton 40	167	28	2	4	5	115	4	7	2
Thornton 41	152	39	1	4	1	94	4	7	2
Thornton 42	161	46	3	2	5	93	3	9	0
Thornton 43	166	35	2	9	20	77	10	13	0
Thornton 44	134	24	1	1	3	97	0	7	1
Thornton 45	232	42	3	9	3	161	7	4	3
Thornton 46	266	55	1	7	2	176	13	10	2
Thornton 47	129	38	5	7	4	57	6	11	1
Thornton 48	215	48	5	5	6	141	3	6	1
Thornton 49	113	31	0	0	0	69	2	10	1
Thornton 50	159	41	3	8	4	83	6	11	3
Thornton 51	139	50	3	15	9	44	9	7	2
Thornton 52	263	59	2	6	7	170	3	10	6
Thornton 53	135	29	2	1	2	86	9	4	2
Thornton 54	402	87	4	11	15	248	10	21	6
Thornton 55	162	27	2	2	5	110	5	10	1
Thornton 56	199	41	2	9	16	108	8	12	3
Thornton 57	109	28	1	10	13	48	2	4	3
Thornton 58	233	59	7	6	4	134	11	11	1
Thornton 59	154	26	2	4	9	96	4	12	1
Thornton 60	146	32	1	5	0	101	1	5	1
Thornton 61	126	25	0	3	3	82	5	6	2
Thornton 62	54	17	2	7	3	12	11	1	1
Thornton 63	111	28	4	3	3	61	6	4	2
Thornton 64	279	38	7	7	8	190	7	18	4
Thornton 65	198	46	6	11	17	80	18	18	2
Thornton 66	431	86	4	18	8	268	4	38	5
Thornton 67	331	72	10	32	28	120	9	49	11
Thornton 68	198	47	6	5	10	102	11	15	2
Thornton 69	156	39	1	1	3	104	3	4	1
Thornton 70	148	32	3	3	4	94	3	8	1
Thornton 71	135	24	1	4	3	93	5	4	1
Thornton 72	218	38	0	1	3	153	2	19	2
Thornton 73	349	98	5	5	12	185	13	23	8
Thornton 74	209	46	0	2	5	138	3	12	3
Thornton 75	226	51	1	2	7	152	2	10	1
Thornton 76	291	64	5	6	13	184	9	9	1
Thornton 77	352	75	3	5	7	233	9	14	6
Thornton 78	268	58	6	11	2	175	3	11	2
Thornton 79	264	67	3	10	8	139	20	11	6
Thornton 80	270	44	3	13	8	170	3	24	5
Thornton 81	233	41	1	4	5	166	3	12	1
Thornton 82	138	49	1	10	10	46	13	9	0
Thornton 83	295	55	2	3	4	203	4	20	4
Thornton 84	331	67	4	3	10	216	5	23	3
Thornton 85	209	38	6	4	6	139	6	8	2
Thornton 86	218	38	2	1	3	152	4	17	1
Thornton 87	359	74	7	5	4	239	6	17	7
Thornton 88	249	43	4	6	8	170	5	8	5
Thornton 89	316	60	0	4	11	214	6	17	4
Thornton 90	289	52	0	14	9	191	6	14	3
Thornton 91	271	48	10	10	5	164	2	27	5
Thornton 92	269	61	1	12	1	170	6	16	2
Thornton 93	157	27	2	1	7	104	6	10	0
Thornton 94	276	51	1	5	8	183	16	12	0
Thornton 95	160	39	3	1	5	103	5	4	0
Thornton 96	183	50	2	4	3	109	4	8	3
Thornton 97	68	16	1	5	2	32	6	6	0
Thornton 98	58	17	0	1	1	36	1	2	0
Thornton 99	184	42	6	7	3	97	19	7	3
Thornton 100	122	27	1	5	7	70	2	10	0
Thornton 101	185	35	3	4	6	120	1	10	6
Thornton 102	138	33	5	7	6	73	6	7	1
Thornton 103	140	35	2	5	4	82	3	5	4
Thornton 104	81	19	2	3	1	51	0	5	0
Thornton 105	212	39	1	7	2	145	4	8	6
Thornton 106	173	41	4	3	1	104	4	13	3
Thornton 107	431	63	3	8	12	308	8	23	6
Thornton 108	130	38	4	5	3	70	3	5	2
Thornton 109	165	43	2	4	3	97	4	11	1
Thornton 110	172	34	7	2	6	102	8	7	6
Thornton 111	161	23	2	7	5	110	7	5	2
Thornton 112	94	18	2	7	8	41	14	4	0
Thornton 113	118	27	4	4	4	69	2	6	2
Thornton 114	213	45	9	7	9	108	16	15	4
Thornton 115	215	47	3	5	3	144	3	7	3
Thornton 116	211	42	4	2	8	132	12	10	1
Thornton 117	252	43	3	26	7	148	12	11	2
Thornton 118	344	73	13	23	24	157	11	38	5
Thornton 119	217	49	2	3	9	129	6	16	3
Thornton 120	409	85	2	8	8	275	4	25	2
Thornton 121	200	36	4	3	5	138	2	11	1
Thornton 122	316	59	6	12	7	197	4	30	1
Thornton 123	181	38	3	5	4	113	4	12	2
Wheeling 1	200	41	7	19	43	43	7	29	11
Wheeling 2	119	27	6	9	23	31	0	23	0
Wheeling 3	163	26	17	20	19	35	3	42	1
Wheeling 4	161	32	7	12	40	30	6	28	6
Wheeling 5	165	27	15	6	17	35	2	59	4
Wheeling 6	135	25	5	7	33	28	5	27	5
Wheeling 7	275	47	19	24	42	57	8	76	2
Wheeling 8	118	24	3	10	13	25	2	40	1
Wheeling 9	109	23	6	9	19	29	4	15	4
Wheeling 10	222	35	8	22	23	42	5	85	2
Wheeling 11	192	48	7	21	31	48	2	33	2
Wheeling 12	215	54	8	29	32	41	2	48	1
Wheeling 13	122	33	6	11	15	38	4	12	3
Wheeling 14	144	27	6	11	29	26	4	39	2
Wheeling 15	175	29	10	14	25	41	4	52	0
Wheeling 16	52	16	2	4	10	9	3	8	0
Wheeling 17	147	23	8	15	18	31	11	27	14
Wheeling 18	248	63	10	28	30	55	5	52	5
Wheeling 19	251	59	12	20	26	51	11	69	3
Wheeling 20	215	27	10	23	40	47	5	63	0
Wheeling 21	100	15	3	10	7	22	0	38	5
Wheeling 22	209	50	6	19	42	43	3	40	6
Wheeling 23	159	27	9	20	16	32	6	47	2
Wheeling 24	150	16	4	19	23	30	6	52	0
Wheeling 25	347	98	9	25	45	79	16	68	7
Wheeling 26	267	59	16	20	38	47	8	78	1
Wheeling 27	284	58	17	28	48	55	12	60	6
Wheeling 28	236	48	7	29	34	42	9	63	4
Wheeling 29	99	21	3	11	14	18	4	22	6
Wheeling 30	223	34	12	31	34	47	4	56	5
Wheeling 31	128	31	7	14	16	24	3	33	0
Wheeling 32	86	26	6	5	12	11	2	22	2
Wheeling 33	52	19	2	0	7	12	7	4	1
Wheeling 34	218	40	11	18	27	49	3	67	3
Wheeling 35	179	34	12	22	24	35	5	43	4
Wheeling 36	273	42	9	21	43	54	8	90	6
Wheeling 37	183	49	11	13	22	37	21	25	5
Wheeling 38	201	43	9	21	33	42	8	29	16
Wheeling 39	320	82	19	26	42	63	12	75	1
Wheeling 40	171	28	9	21	29	39	7	31	7
Wheeling 41	294	55	16	23	48	60	9	77	6
Wheeling 42	222	46	9	18	25	59	9	51	5
Wheeling 43	118	23	3	13	19	28	6	17	9
Wheeling 44	182	36	9	11	25	38	10	50	3
Wheeling 45	247	69	12	17	35	49	4	53	8
Wheeling 46	263	51	9	39	38	49	7	65	5
Wheeling 47	115	21	5	9	22	24	4	23	7
Wheeling 48	146	29	5	18	20	23	2	45	4
Wheeling 49	201	42	6	20	31	47	25	27	3
Wheeling 50	130	32	7	13	15	24	18	13	8
Wheeling 51	194	37	7	11	50	38	10	37	4
Wheeling 52	147	23	10	20	18	32	4	32	8
Wheeling 53	167	26	10	19	30	32	3	45	2
Wheeling 54	187	32	11	23	30	41	2	44	4
Wheeling 55	197	30	8	16	34	41	4	49	15
Wheeling 56	143	31	7	13	18	34	5	31	4
Wheeling 57	172	29	7	13	20	44	2	55	2
Wheeling 58	128	20	5	10	21	28	1	37	6
Wheeling 59	243	59	7	26	44	46	17	42	2
Wheeling 60	183	37	5	15	32	43	0	37	14
Wheeling 61	158	43	6	15	33	28	5	26	2
Wheeling 62	188	46	10	11	36	42	5	35	3
Wheeling 63	131	28	5	14	12	37	11	19	5
Wheeling 64	242	48	12	23	50	56	3	39	11
Wheeling 65	232	58	13	30	34	43	7	46	1
Wheeling 66	209	42	5	18	29	52	8	46	9
Wheeling 67	162	24	3	17	45	23	0	33	17
Wheeling 68	89	11	7	9	9	22	1	30	0
Wheeling 69	177	32	5	19	25	41	5	48	2
Wheeling 70	260	50	7	20	54	55	9	47	18
Wheeling 71	239	48	13	23	30	63	2	56	4
Wheeling 72	168	36	7	9	21	49	7	34	5
Wheeling 73	185	44	6	14	24	38	6	49	4
Wheeling 74	125	32	8	16	16	28	7	13	5
Wheeling 75	174	24	5	21	32	41	5	45	1
Wheeling 76	195	46	13	11	25	49	12	26	13
Wheeling 77	53	19	4	5	7	9	3	5	1
Wheeling 78	300	62	21	23	46	74	5	63	6
Wheeling 79	143	34	5	14	15	34	6	28	7
Wheeling 80	126	45	2	10	16	25	8	15	5
Wheeling 81	163	30	9	22	30	37	1	28	6
Wheeling 82	242	62	9	29	42	50	11	32	7
Wheeling 83	298	50	14	25	54	61	9	74	11
Wheeling 84	195	54	8	28	18	34	15	35	3
Wheeling 85	133	23	10	14	30	24	1	28	3
Wheeling 86	181	34	9	14	28	43	5	45	3
Wheeling 87	152	27	4	12	19	31	4	46	9
Wheeling 88	175	36	5	23	25	43	11	21	11
Wheeling 89	106	23	4	10	23	26	1	15	4
Wheeling 90	193	42	7	19	30	32	5	57	1
Wheeling 91	271	42	5	36	49	55	9	62	13
Wheeling 92	283	58	10	38	33	57	10	63	14
Worth 1	105	36	1	18	15	23	6	4	2
Worth 2	216	79	4	31	17	35	17	32	1
Worth 3	234	75	6	26	23	61	9	23	11
Worth 4	273	86	14	20	24	90	16	19	4
Worth 5	263	83	10	32	29	67	11	29	2
Worth 6	197	57	8	26	21	46	14	20	5
Worth 7	157	37	11	26	14	36	1	28	4
Worth 8	229	62	6	12	11	102	17	12	7
Worth 9	303	94	5	39	35	76	26	26	2
Worth 10	297	73	11	38	21	108	12	27	7
Worth 11	246	69	5	43	28	58	13	25	5
Worth 12	119	31	4	15	7	35	15	9	3
Worth 13	270	87	8	20	13	99	9	29	5
Worth 14	210	58	3	8	7	74	36	22	2
Worth 15	286	88	4	35	23	86	20	24	6
Worth 16	272	116	18	32	27	50	10	15	4
Worth 17	221	55	7	21	14	77	22	22	3
Worth 18	142	31	4	34	12	24	4	29	4
Worth 19	191	50	4	15	15	72	12	20	3
Worth 20	137	38	7	5	16	36	18	15	2
Worth 21	295	101	13	40	18	75	22	23	3
Worth 22	185	57	3	31	18	41	19	16	0
Worth 23	193	63	4	29	23	37	15	18	4
Worth 24	122	33	6	5	11	26	34	4	3
Worth 25	262	91	6	37	23	57	19	23	6
Worth 26	172	72	5	17	9	42	11	14	2
Worth 27	189	60	7	16	15	47	15	23	6
Worth 28	144	45	5	11	10	49	4	20	0
Worth 29	198	37	3	11	10	111	8	17	1
Worth 30	230	71	14	27	19	52	18	23	6
Worth 31	302	79	6	25	24	105	24	31	8
Worth 32	174	49	10	35	10	46	7	13	4
Worth 33	157	61	6	17	15	26	19	8	5
Worth 34	179	42	4	16	6	81	14	15	1
Worth 35	232	78	6	28	21	47	20	23	9
Worth 36	272	84	4	27	23	85	18	24	7
Worth 37	176	49	3	16	4	81	13	10	0
Worth 38	303	87	5	22	27	111	10	38	3
Worth 39	238	74	5	27	22	60	11	37	2
Worth 40	255	71	10	27	15	90	22	15	5
Worth 41	162	50	6	26	14	43	8	14	1
Worth 42	160	54	9	18	18	42	4	13	2
Worth 43	151	46	2	6	4	89	1	3	0
Worth 44	119	47	7	14	11	21	11	6	2
Worth 45	209	57	5	32	15	63	7	25	5
Worth 46	246	80	9	28	25	53	17	33	1
