Precinct	total_votes	votes|Deval Patrick	votes|Bernie Sanders	votes|Joseph R. Biden	votes|Michael R. Bloomberg	votes|Elizabeth Warren	votes|Pete Buttigieg	votes|Tom Steyer	votes|Andrew Yang	votes|Michael Bennet	votes|John K. Delaney	votes|Tulsi Gabbard	votes|Cory Booker
24003	195	0	69	119	3	0	1	0	1	1	0	0	1
24004	151	1	43	99	5	0	0	0	0	1	0	1	1
24005	108	0	26	81	1	0	0	0	0	0	0	0	0
24006	230	1	85	132	5	4	0	0	0	0	1	0	2
24007	128	0	90	35	0	3	0	0	0	0	0	0	0
24008	92	0	26	65	1	0	0	0	0	0	0	0	0
24009	186	1	52	125	3	1	1	0	1	1	1	0	0
24010	98	0	38	54	3	1	0	0	1	1	0	0	0
24011	210	1	66	133	6	1	0	0	0	1	1	0	1
24012	90	0	33	53	1	2	0	0	0	0	1	0	0
24013	89	0	33	54	1	0	0	0	1	0	0	0	0
24014	168	1	45	106	8	1	1	0	2	0	1	0	3
24015	80	1	23	52	2	0	0	0	0	1	0	0	1
24016	465	6	271	140	14	7	2	1	6	7	6	1	4
24017	154	0	59	89	2	2	0	0	0	0	1	0	1
24018	226	0	66	151	2	2	0	1	0	1	0	0	3
24019	243	1	83	145	6	3	0	4	0	1	0	0	0
24020	149	2	47	99	0	1	0	0	0	0	0	0	0
24021	101	0	31	66	2	0	0	0	0	0	0	0	2
24022	252	0	70	168	6	5	0	0	0	0	0	0	3
24023	146	0	45	90	6	0	0	1	0	1	0	0	3
24024	224	0	68	144	3	2	1	0	2	1	2	1	0
24025	146	0	56	84	2	1	0	0	0	2	1	0	0
24026	315	0	76	225	4	6	0	1	0	1	0	1	1
24027	212	0	62	143	5	0	0	0	0	0	0	0	2
24028	157	1	41	102	4	1	1	0	0	1	1	1	4
24029	161	1	37	120	0	3	0	0	0	0	0	0	0
24030	127	1	37	83	1	3	0	0	0	0	0	1	1
24031	219	0	55	152	3	2	1	0	0	2	2	0	2
24032	107	1	20	80	1	3	1	0	0	1	0	0	0
24033	128	0	43	85	0	0	0	0	0	0	0	0	0
24034	194	0	70	112	5	2	1	1	0	1	0	0	2
24035	179	0	61	112	4	2	0	0	0	0	0	0	0
24036	241	0	75	154	3	4	0	1	0	2	0	2	0
24037	110	0	27	77	1	3	0	0	0	1	0	0	1
24038	184	0	67	109	3	1	1	0	0	0	1	0	2
24039	215	2	87	116	4	5	0	0	1	0	0	0	0
24040	212	0	65	138	4	4	0	0	0	0	0	0	1
24041	148	0	31	113	2	1	0	0	0	0	1	0	0
25001	252	0	177	72	1	1	0	0	0	1	0	0	0
25002	391	1	314	68	1	6	0	0	1	0	0	0	0
25003	380	0	153	215	1	4	3	0	2	0	0	2	0
25004	211	0	97	107	1	1	1	1	1	0	0	0	2
25005	346	2	231	102	2	2	1	0	4	0	0	2	0
25006	92	1	39	37	3	2	0	1	6	0	0	3	0
25007	335	0	265	60	0	4	1	0	2	1	1	1	0
25008	357	1	265	83	3	2	0	1	0	0	0	2	0
25009	306	1	233	66	0	2	1	0	1	1	0	1	0
25010	339	0	73	254	2	5	0	0	3	0	0	2	0
25011	358	0	273	75	1	6	0	0	0	0	0	3	0
25012	312	0	236	65	3	4	0	0	1	0	0	3	0
25013	342	0	264	71	0	4	2	0	1	0	0	0	0
25014	207	0	102	73	17	1	1	1	10	0	0	2	0
25015	268	0	208	56	0	2	0	0	0	0	0	2	0
25016	347	0	87	256	0	3	0	0	0	0	0	1	0
25017	321	0	192	112	4	7	0	0	3	2	0	1	0
25018	174	8	75	77	0	1	0	0	9	2	0	2	0
25019	348	0	285	57	1	2	1	0	1	0	1	0	0
25020	165	1	65	88	5	1	0	3	0	2	0	0	0
25021	417	0	199	194	5	12	2	0	2	0	0	3	0
25022	298	0	243	48	1	2	0	0	1	0	0	2	1
25023	368	2	254	104	4	2	0	0	1	1	0	0	0
25024	339	0	268	62	2	5	0	0	1	1	0	0	0
25025	263	1	122	130	3	1	4	0	1	0	1	0	0
25026	324	0	237	81	0	3	0	0	1	0	0	2	0
25027	347	0	147	180	4	10	1	0	3	0	0	2	0
25028	370	0	297	62	4	4	0	0	1	0	0	2	0
25029	238	1	101	127	5	1	1	0	0	1	0	1	0
25030	323	0	261	55	1	3	0	0	1	1	0	1	0
25031	429	0	101	318	1	3	5	0	1	0	0	0	0
25032	248	2	161	73	2	3	0	0	3	0	0	4	0
26001	276	0	185	80	1	9	0	0	1	0	0	0	0
26002	207	1	152	48	2	2	0	0	1	0	1	0	0
26003	270	0	194	68	2	5	1	0	0	0	0	0	0
26004	138	0	72	63	0	1	0	0	1	0	0	0	1
26005	237	0	165	69	2	1	0	0	0	0	0	0	0
26006	198	0	140	54	1	3	0	0	0	0	0	0	0
26007	265	0	204	51	1	7	0	1	0	0	0	1	0
26008	131	0	83	42	1	2	1	0	0	0	1	1	0
26009	178	0	119	54	5	0	0	0	0	0	0	0	0
26010	210	0	158	45	2	2	0	0	3	0	0	0	0
26011	219	0	141	74	2	0	0	1	0	0	0	1	0
26012	284	0	208	68	3	3	0	0	0	1	0	0	1
26013	129	1	67	53	4	0	0	0	0	2	1	0	1
26014	178	0	134	41	2	0	0	0	0	1	0	0	0
26015	114	0	77	33	1	2	1	0	0	0	0	0	0
26016	87	0	59	23	1	2	0	0	0	0	2	0	0
26017	180	0	81	91	0	4	1	0	0	0	0	3	0
26018	101	0	69	29	3	0	0	0	0	0	0	0	0
26019	138	1	79	50	4	1	0	0	0	0	1	2	0
26020	238	0	159	71	2	5	0	0	0	0	0	1	0
26021	273	1	179	84	1	3	4	0	0	0	0	1	0
26022	110	0	84	22	4	0	0	0	0	0	0	0	0
26023	186	0	139	44	0	1	0	0	1	1	0	0	0
26024	138	0	101	29	1	3	0	0	0	0	2	2	0
26025	173	0	124	44	0	5	0	0	0	0	0	0	0
26026	142	0	107	29	0	5	1	0	0	0	0	0	0
26027	226	1	157	53	7	6	0	1	1	0	0	0	0
26028	328	0	188	118	5	7	2	1	2	0	0	5	0
26029	106	0	72	30	0	1	3	0	0	0	0	0	0
26030	192	0	129	57	2	4	0	0	0	0	0	0	0
26031	101	0	67	30	1	2	0	0	0	0	0	1	0
26032	248	0	130	106	4	2	0	0	1	1	0	4	0
26033	323	3	236	76	3	2	1	0	1	0	0	0	1
26034	215	0	161	47	1	6	0	0	0	0	0	0	0
26035	212	0	151	50	4	3	1	1	0	1	0	1	0
26036	220	0	149	66	1	4	0	0	0	0	0	0	0
26037	247	0	176	60	3	6	0	0	2	0	0	0	0
26038	88	3	46	30	3	3	0	0	1	2	0	0	0
26039	279	0	205	64	1	6	1	0	1	0	0	1	0
26040	173	0	123	44	2	2	0	0	0	0	1	1	0
26041	238	0	178	54	4	1	0	0	0	0	0	1	0
26042	178	0	137	32	5	3	0	0	0	0	0	1	0
26043	131	1	84	43	2	0	0	0	1	0	0	0	0
26044	78	1	43	29	0	2	0	0	0	1	2	0	0
26045	94	1	62	28	2	1	0	0	0	0	0	0	0
26046	161	0	98	59	2	2	0	0	0	0	0	0	0
26047	124	1	78	41	1	1	0	0	0	0	2	0	0
26048	233	0	161	59	5	7	0	0	1	0	0	0	0
26049	108	0	76	30	2	0	0	0	0	0	0	0	0
27001	382	0	162	200	3	8	5	0	3	0	0	1	0
27002	240	0	62	159	8	4	0	0	3	3	0	1	0
27003	147	0	56	83	1	2	0	0	0	4	1	0	0
27004	134	1	62	68	1	0	0	0	1	0	0	1	0
27005	200	0	68	125	1	4	1	0	1	0	0	0	0
27006	280	0	87	178	5	8	0	0	1	0	0	1	0
27007	393	0	245	132	5	8	1	0	0	1	0	1	0
27008	177	0	52	118	3	2	1	0	0	0	0	1	0
27009	137	0	41	84	3	6	0	0	2	0	0	1	0
27010	287	2	81	190	5	3	0	0	1	3	1	0	1
27011	233	0	79	140	7	1	3	0	1	0	0	2	0
27012	183	0	52	118	5	6	2	0	0	0	0	0	0
27013	391	0	126	251	7	3	0	1	1	0	0	0	2
27014	94	1	31	58	3	1	0	0	0	0	0	0	0
27015	135	0	36	93	1	1	0	1	1	1	1	0	0
27016	235	0	88	129	4	5	5	0	1	0	0	3	0
27017	267	0	123	136	2	3	0	0	1	0	0	1	1
27018	186	2	69	103	3	2	0	0	1	3	1	0	2
27019	119	1	52	61	1	2	0	1	0	0	0	1	0
27020	160	0	67	87	1	1	0	1	0	3	0	0	0
27021	245	0	54	181	1	4	1	1	3	0	0	0	0
27022	130	1	35	87	4	2	0	0	1	0	0	0	0
27023	198	1	71	119	3	1	0	0	0	2	0	0	1
27024	143	0	58	77	2	4	0	0	0	0	1	0	1
27025	264	0	89	159	2	10	1	0	0	1	0	2	0
27026	192	2	66	117	2	2	0	0	0	2	0	0	1
27027	297	0	105	185	3	4	0	0	0	0	0	0	0
27028	223	0	77	136	2	6	0	0	0	1	0	1	0
27029	145	0	64	76	1	1	0	0	0	2	0	1	0
27030	132	0	35	87	3	2	0	0	1	1	2	0	1
27031	206	1	80	116	4	2	0	0	0	2	0	1	0
27032	253	0	114	128	2	2	0	0	2	1	0	3	1
27033	285	0	97	173	3	6	3	0	1	0	0	1	1
27034	173	0	45	122	4	0	0	1	0	1	0	0	0
27035	302	0	138	133	7	18	3	0	1	0	0	2	0
27036	208	0	97	101	2	4	0	0	0	1	0	1	2
27037	277	0	67	198	4	3	3	0	1	0	1	0	0
27038	345	0	102	216	14	5	1	0	0	2	1	2	2
27039	204	1	61	132	2	6	0	0	0	1	1	0	0
27040	324	0	148	161	5	6	1	0	2	0	0	1	0
27041	230	1	63	155	3	3	0	0	1	0	0	0	4
27042	186	0	70	111	3	2	0	0	0	0	0	0	0
27043	174	0	57	111	3	0	0	0	2	1	0	0	0
27044	171	1	66	99	0	3	0	0	0	1	1	0	0
27045	540	0	186	328	6	10	6	1	1	0	0	2	0
27046	210	0	42	154	7	1	4	0	0	0	0	2	0
27047	209	1	62	136	3	3	1	0	0	2	0	0	1
27048	421	0	154	246	6	6	3	0	3	0	0	0	3
27049	197	0	61	131	1	2	0	0	0	1	0	0	1
27050	247	0	78	163	1	3	0	0	1	0	0	0	1
28001	128	0	39	84	2	1	0	1	0	0	1	0	0
28002	200	0	82	111	2	0	0	2	0	2	0	0	1
28003	165	0	72	91	2	0	0	0	0	0	0	0	0
28004	181	0	97	77	5	1	0	0	1	0	0	0	0
28005	159	0	51	97	3	5	1	0	0	2	0	0	0
28006	107	0	35	64	0	5	1	0	0	1	0	1	0
28007	182	0	46	131	2	1	0	0	0	1	1	0	0
28008	204	0	67	128	1	5	0	0	0	0	0	2	1
28009	188	0	41	127	11	3	1	0	1	1	1	0	2
28010	264	1	119	134	3	2	0	1	1	0	1	2	0
28011	461	1	279	164	4	8	1	0	0	2	1	1	0
28012	180	0	48	125	3	2	0	1	0	0	0	0	1
28013	250	2	59	173	8	1	2	0	0	3	1	0	1
28014	182	0	34	142	3	1	0	1	0	0	0	1	0
28015	56	1	9	40	3	2	0	1	0	0	0	0	0
28016	108	0	33	72	3	0	0	0	0	0	0	0	0
28017	167	0	51	113	2	1	0	0	0	0	0	0	0
28018	191	1	56	122	9	2	0	0	0	0	0	0	1
28019	178	0	102	68	1	1	1	1	1	0	0	3	0
28020	178	1	54	107	7	3	1	1	0	1	2	0	1
28021	167	0	37	124	3	2	0	1	0	0	0	0	0
28022	236	1	117	113	1	2	0	0	0	0	1	0	1
28023	237	0	66	162	3	0	0	1	1	2	0	0	2
28024	162	3	41	113	3	1	0	1	0	0	0	0	0
28025	292	2	88	194	5	1	1	0	0	1	0	0	0
28026	188	1	40	138	2	2	0	1	1	1	0	1	1
28027	227	0	104	103	3	10	0	0	3	0	0	4	0
28028	282	0	127	140	7	3	2	0	0	1	0	2	0
28029	89	0	24	62	2	0	0	0	0	1	0	0	0
28030	41	0	13	27	1	0	0	0	0	0	0	0	0
28031	269	3	51	187	16	4	1	2	2	1	1	0	1
28032	184	1	51	127	4	0	0	0	0	1	0	0	0
28033	212	2	63	141	5	0	0	1	0	0	0	0	0
28034	306	1	109	185	6	2	0	0	0	1	0	0	2
28035	199	0	68	121	5	2	0	0	1	0	0	0	2
28036	120	0	37	81	0	1	0	0	0	0	0	0	1
28037	234	1	56	164	7	2	0	0	0	2	0	1	1
28038	68	0	21	45	2	0	0	0	0	0	0	0	0
28039	125	0	30	92	2	0	0	0	0	1	0	0	0
28040	252	0	59	185	3	2	1	0	0	1	1	0	0
28041	136	0	33	95	4	2	0	1	0	1	0	0	0
28042	177	0	48	123	1	0	0	0	1	1	0	0	3
28043	219	0	48	163	4	0	0	1	0	2	0	0	1
28044	152	0	40	108	2	0	0	1	1	0	0	0	0
28045	221	0	99	109	0	9	0	0	0	0	0	3	1
28046	396	0	227	144	10	9	0	1	1	0	1	3	0
29001	338	0	111	209	6	7	1	0	2	0	0	2	0
29002	319	1	69	232	11	1	0	1	2	2	0	0	0
29003	275	0	55	211	3	2	1	0	0	1	0	0	2
29004	308	0	84	219	1	0	1	0	0	0	2	0	1
29005	176	0	62	106	4	0	0	0	1	2	0	0	1
29006	170	0	41	125	1	1	0	0	0	0	0	1	1
29007	263	0	89	165	5	3	0	1	0	0	0	0	0
29008	191	2	59	123	1	3	1	0	0	0	0	0	2
29009	296	0	111	171	7	4	1	0	0	0	0	2	0
29010	357	1	103	239	7	3	1	0	1	0	0	2	0
29011	130	0	30	92	4	1	0	0	0	1	0	0	2
29012	315	0	81	224	5	3	1	0	0	0	0	1	0
29013	267	3	62	195	3	1	0	0	1	0	0	2	0
29014	247	0	53	184	4	2	0	2	1	1	0	0	0
29015	290	0	54	233	1	1	0	0	0	0	0	0	1
29016	227	0	57	164	3	1	1	0	0	1	0	0	0
29017	236	1	54	174	6	0	0	1	0	0	0	0	0
29018	229	0	73	148	3	2	0	0	1	1	1	0	0
29019	261	1	50	198	3	6	0	0	0	2	0	0	1
29020	259	0	64	187	4	0	0	0	0	1	3	0	0
29021	287	1	76	201	6	3	0	0	0	0	0	0	0
29022	222	2	94	114	5	3	0	2	1	0	0	1	0
29023	263	1	110	138	4	3	2	2	0	0	0	2	1
29024	228	1	74	150	2	1	0	0	0	0	0	0	0
29025	314	2	85	219	2	1	1	2	1	0	0	1	0
29026	222	0	59	157	3	3	0	0	0	0	0	0	0
29027	237	1	65	161	3	3	0	0	1	1	0	0	2
29028	322	0	79	228	12	3	0	0	0	0	0	0	0
29029	210	1	91	109	1	4	0	1	0	0	1	2	0
29030	259	0	90	161	2	4	0	1	1	0	0	0	0
29031	158	0	68	81	4	2	0	0	1	0	0	2	0
29032	181	0	84	88	3	2	0	0	0	0	0	4	0
29033	205	1	46	148	2	2	3	0	1	0	1	1	0
29034	199	0	80	108	3	3	3	0	1	0	0	0	1
29035	168	1	49	111	2	2	0	1	0	0	1	0	1
29036	232	1	66	156	6	2	0	0	0	0	0	0	1
29037	258	0	82	167	5	1	0	0	0	0	0	2	1
29038	241	0	126	103	5	3	1	0	1	0	1	1	0
29039	170	0	77	87	3	1	0	0	1	0	0	1	0
29040	305	0	76	213	9	3	0	1	0	0	1	0	2
29041	207	0	59	144	2	2	0	0	0	0	0	0	0
29042	285	0	75	192	6	5	1	0	0	2	1	1	2
29043	360	0	116	228	8	4	1	1	1	0	0	0	1
29044	303	1	70	213	10	3	0	1	2	1	1	0	1
30001	270	0	141	109	8	5	2	0	1	1	0	2	1
30002	220	1	131	80	2	3	0	0	0	0	1	2	0
30003	238	1	141	86	2	5	3	0	0	0	0	0	0
30004	227	0	126	92	4	3	0	0	1	0	0	1	0
30005	176	0	111	56	7	1	0	0	1	0	0	0	0
30006	235	0	125	93	7	5	0	0	1	0	1	1	2
30007	281	0	180	86	5	5	3	0	1	0	0	1	0
30008	339	0	244	81	4	7	1	1	0	0	0	0	1
30009	208	1	107	86	4	4	1	0	0	0	1	2	2
30010	253	0	139	104	3	1	1	1	0	1	1	1	1
30011	208	2	132	68	1	2	0	0	0	0	0	1	2
30012	200	1	129	65	0	2	1	1	0	0	1	0	0
30013	208	0	99	103	3	1	0	0	0	1	0	1	0
30014	170	1	90	67	7	1	1	2	0	1	0	0	0
30015	312	0	145	148	4	9	2	0	0	0	1	2	1
30016	121	0	75	41	1	2	0	1	0	0	0	0	1
30017	212	0	110	89	5	7	1	0	0	0	0	0	0
30018	348	0	247	92	2	4	0	0	1	0	0	2	0
30019	230	1	155	67	2	3	0	1	0	0	0	1	0
30020	270	0	148	112	3	2	2	0	2	0	0	1	0
30021	167	0	97	54	6	0	4	1	1	0	0	4	0
30022	391	0	306	72	5	2	2	0	1	0	0	3	0
30023	282	0	216	55	2	6	1	0	0	0	1	1	0
30024	406	0	327	66	4	5	0	0	0	1	1	1	1
30025	378	1	280	76	0	15	1	0	2	0	0	3	0
30026	143	0	80	43	9	8	2	1	0	0	0	0	0
30027	169	0	89	74	5	0	0	0	1	0	0	0	0
30028	291	0	163	105	8	12	1	0	1	0	0	1	0
30029	129	0	88	33	6	1	0	0	1	0	0	0	0
30030	108	0	65	39	1	1	1	0	1	0	0	0	0
30031	154	0	71	70	4	4	0	0	1	0	0	4	0
30032	251	0	138	98	6	7	1	0	0	0	0	1	0
31001	131	0	73	52	3	1	0	0	1	1	0	0	0
31002	112	0	59	49	0	2	0	2	0	0	0	0	0
31003	153	0	91	56	3	2	0	0	0	1	0	0	0
31004	204	0	151	38	0	13	1	0	0	0	0	0	1
31005	171	0	98	64	1	6	0	0	0	0	2	0	0
31006	89	0	57	29	1	1	0	1	0	0	0	0	0
31007	322	0	221	91	1	6	2	0	0	0	0	1	0
31008	129	0	76	45	6	2	0	0	0	0	0	0	0
31009	151	0	104	41	2	2	0	0	0	0	0	2	0
31010	199	1	140	54	1	1	0	0	1	0	0	0	1
31011	124	0	63	58	2	0	1	0	0	0	0	0	0
31012	132	0	73	55	2	0	1	0	0	0	0	1	0
31013	182	0	116	53	3	4	1	0	0	0	1	3	1
31014	142	1	78	53	3	5	0	1	0	0	0	0	1
31015	157	1	90	57	2	3	1	0	1	0	0	2	0
31016	271	0	194	66	1	7	2	0	0	0	0	1	0
31017	126	0	80	38	5	1	1	0	0	1	0	0	0
31018	140	0	72	63	4	1	0	0	0	0	0	0	0
31019	156	1	107	43	2	2	0	0	1	0	0	0	0
31020	123	1	74	40	6	0	0	0	0	0	0	2	0
31021	130	0	75	50	2	3	0	0	0	0	0	0	0
31022	123	0	84	33	1	3	0	0	0	1	0	1	0
31023	164	1	106	50	2	2	0	0	1	0	0	2	0
31024	177	0	111	54	4	4	0	1	1	0	0	1	1
31025	159	0	101	48	4	2	3	0	0	0	0	0	1
31026	172	0	111	55	1	3	0	0	0	0	0	2	0
31027	150	1	91	56	0	0	0	1	0	0	0	1	0
31028	104	0	66	36	1	1	0	0	0	0	0	0	0
31029	111	1	66	40	2	2	0	0	0	0	0	0	0
31030	107	0	66	39	2	0	0	0	0	0	0	0	0
31031	120	1	70	43	1	1	2	0	0	0	1	1	0
31032	104	0	70	29	2	1	2	0	0	0	0	0	0
31033	140	0	67	61	4	5	0	0	1	0	0	2	0
31034	169	0	102	60	4	1	0	0	0	0	0	2	0
31035	189	0	117	62	3	4	0	0	0	1	0	2	0
31036	158	0	88	63	3	3	0	0	0	1	0	0	0
31037	165	1	92	67	1	1	0	1	0	1	0	1	0
31038	115	0	71	42	1	1	0	0	0	0	0	0	0
31039	208	1	159	40	3	2	0	0	1	1	0	1	0
31040	201	0	145	51	2	1	1	0	0	0	0	1	0
31041	128	0	86	39	1	1	0	0	0	0	0	1	0
32001	369	0	184	171	4	9	0	0	0	0	0	1	0
32002	355	0	144	192	7	7	1	0	1	0	0	3	0
32003	411	0	251	143	0	11	3	0	0	0	1	1	1
32004	326	0	129	184	3	6	0	0	2	0	0	2	0
32005	358	0	171	174	3	8	1	0	0	0	0	1	0
32006	404	0	167	229	0	7	1	0	0	0	0	0	0
32007	365	0	140	209	4	8	2	0	1	0	0	1	0
32008	369	0	131	224	3	8	1	0	1	0	0	1	0
32009	328	0	141	180	0	4	2	0	0	0	0	1	0
32010	351	0	143	194	4	5	2	1	1	0	0	1	0
32011	350	0	242	98	1	6	2	0	0	0	0	1	0
32012	287	1	213	68	1	1	2	0	0	0	0	0	1
32013	321	0	148	164	1	4	1	0	2	0	0	1	0
32014	376	1	242	121	0	9	0	0	1	0	0	2	0
32015	313	1	144	155	4	7	1	0	0	0	0	1	0
32016	345	0	189	136	2	12	1	0	1	0	1	3	0
32017	433	1	302	118	5	4	1	0	0	0	0	2	0
32018	305	0	95	202	3	0	4	0	0	0	0	1	0
32019	300	0	125	152	8	7	3	0	1	0	1	3	0
32020	392	0	281	98	3	8	2	0	0	0	0	0	0
32021	390	0	159	215	4	6	3	0	2	0	0	1	0
32022	394	0	274	110	0	7	0	0	1	0	1	1	0
32023	353	0	139	202	4	7	0	0	0	0	0	1	0
32024	223	0	86	125	6	3	0	0	0	0	0	3	0
32025	313	0	134	168	4	5	2	0	0	0	0	0	0
32026	417	1	253	147	3	7	0	0	2	0	0	3	1
32027	279	0	89	180	0	8	1	0	0	0	0	1	0
32028	391	0	253	126	1	7	2	0	1	0	0	1	0
32029	381	0	191	172	1	10	3	0	1	0	1	1	1
32030	273	0	53	208	2	2	3	0	1	0	0	4	0
32031	335	0	142	181	2	3	0	0	1	0	1	4	1
32032	379	0	145	221	3	6	2	0	2	0	0	0	0
32033	337	0	129	197	1	5	1	1	2	0	0	1	0
32034	360	0	180	169	0	9	0	0	1	0	0	1	0
32035	292	0	121	161	2	5	1	0	0	0	0	1	1
32036	361	0	157	191	3	8	1	0	1	0	0	0	0
32037	358	1	205	142	1	5	0	0	1	0	0	3	0
32038	304	0	151	143	2	5	2	0	0	0	0	1	0
32039	329	0	65	254	4	4	0	1	0	0	0	1	0
32040	354	0	131	215	1	5	1	0	0	0	0	1	0
32041	353	0	128	220	0	3	0	0	0	0	0	2	0
32042	294	0	119	166	0	7	0	0	0	0	0	2	0
32043	360	0	216	128	2	13	0	1	0	0	0	0	0
33001	405	0	264	122	2	10	1	0	2	0	1	1	2
33002	501	3	331	153	2	6	0	1	1	0	1	3	0
33003	547	1	355	167	2	17	2	0	1	0	1	1	0
33004	519	1	333	170	4	3	2	0	1	0	0	5	0
33005	332	0	214	104	5	5	3	0	0	0	0	1	0
33006	328	1	206	109	5	1	1	1	1	1	1	1	0
33007	383	0	238	130	3	6	1	1	0	0	2	2	0
33008	581	1	248	303	3	17	4	1	0	1	0	3	0
33009	396	1	212	170	3	6	1	0	1	0	0	2	0
33010	308	0	150	146	4	4	1	1	1	0	0	1	0
33011	359	0	220	123	5	6	4	0	1	0	0	0	0
33012	333	0	210	116	1	2	0	0	2	0	0	1	1
33013	355	0	260	83	3	8	0	0	1	0	0	0	0
33014	159	0	107	48	2	1	0	0	0	0	0	1	0
33015	348	0	219	114	3	6	3	0	2	0	1	0	0
33016	464	0	270	175	6	11	1	0	0	0	0	1	0
33017	343	0	206	123	4	5	1	0	1	0	0	3	0
33018	465	0	341	104	3	12	0	0	2	0	0	3	0
33019	430	2	260	148	3	11	2	0	0	0	0	4	0
33020	464	0	288	151	3	17	0	0	1	1	0	3	0
33021	387	0	231	137	1	14	2	0	1	0	0	1	0
33022	347	1	188	144	3	5	0	0	0	0	0	6	0
33023	426	0	225	183	3	13	0	0	2	0	0	0	0
33024	523	0	216	265	6	28	4	0	1	0	0	3	0
33025	482	0	263	194	2	15	1	0	3	1	0	3	0
33026	293	0	221	60	2	7	1	0	0	0	0	2	0
33027	424	0	284	120	2	10	3	0	2	0	0	3	0
33028	374	1	280	78	2	10	1	0	1	0	0	0	1
34001	289	0	71	208	3	4	0	1	0	0	0	1	1
34002	240	0	68	159	3	3	0	1	1	1	0	0	4
34003	250	0	65	181	2	1	0	1	0	0	0	0	0
34004	170	0	50	113	1	2	0	0	0	0	2	0	2
34005	232	1	53	165	4	6	0	0	0	1	0	0	2
34006	296	0	74	211	7	2	0	0	0	0	0	1	1
34007	308	0	75	222	4	3	0	0	0	0	0	0	4
34008	198	0	44	147	4	0	0	0	0	1	1	0	1
34009	150	0	40	101	6	0	0	1	0	0	2	0	0
34010	261	0	67	188	3	1	0	0	1	0	0	0	1
34011	191	2	52	131	0	3	0	0	0	2	0	0	1
34012	283	0	55	219	6	1	0	0	0	0	1	0	1
34013	258	1	64	187	3	1	0	1	1	0	0	0	0
34014	203	1	50	145	3	2	0	0	1	0	0	0	1
34015	195	1	34	140	14	1	0	0	1	1	2	0	1
34016	197	0	50	141	5	0	0	0	1	0	0	0	0
34017	324	0	73	236	6	3	1	0	0	3	0	0	2
34018	173	0	42	121	3	2	0	1	0	2	0	0	2
34019	261	0	72	180	3	0	1	1	1	1	0	1	1
34020	320	0	68	236	8	3	0	1	1	0	1	1	1
34021	321	0	68	243	9	0	0	0	0	0	0	1	0
34022	239	1	46	187	2	2	0	0	0	0	0	0	1
34023	211	0	63	145	1	1	0	0	1	0	0	0	0
34024	224	0	49	164	4	2	0	1	0	1	0	0	3
34025	390	0	99	279	4	0	0	2	0	1	2	0	3
34026	289	1	68	205	7	6	0	0	0	0	1	0	1
34027	200	1	51	143	3	0	0	0	0	0	0	0	2
34028	131	0	46	79	4	0	0	0	0	0	1	0	1
34029	215	0	53	154	5	3	0	0	0	0	0	0	0
34030	258	1	53	203	0	0	0	0	1	0	0	0	0
34031	188	1	45	133	5	0	0	1	0	0	0	0	3
34032	225	0	62	161	1	0	1	0	0	0	0	0	0
34033	172	0	33	134	3	1	0	0	0	1	0	0	0
34034	309	0	75	226	4	1	1	0	1	0	0	0	1
34035	284	1	81	197	3	1	0	0	0	0	0	0	1
34036	235	0	54	174	5	0	2	0	0	0	0	0	0
34037	133	0	51	81	0	1	0	0	0	0	0	0	0
34038	97	1	25	68	2	1	0	0	0	0	0	0	0
34039	150	1	34	109	1	2	0	0	2	0	0	0	1
34040	266	0	69	186	3	2	0	2	1	0	0	0	3
34041	152	0	41	104	5	2	0	0	0	0	0	0	0
34042	263	1	68	187	2	2	1	0	2	0	0	0	0
34043	246	1	33	203	4	2	0	0	0	1	0	0	2
34044	265	1	57	202	3	0	0	0	1	0	0	0	1
34045	219	0	53	162	2	0	0	0	0	1	1	0	0
34046	181	0	35	141	1	1	0	1	0	0	0	0	2
34047	252	0	68	175	7	0	0	0	1	1	0	0	0
34048	292	0	70	208	9	2	0	1	0	0	0	2	0
34049	245	0	59	179	1	4	0	1	0	0	0	0	1
34050	190	0	54	129	3	2	0	0	0	0	0	0	2
34051	303	0	72	218	6	4	0	0	0	0	0	0	3
34052	217	1	45	167	1	1	0	0	1	0	0	0	1
34053	135	0	28	102	3	2	0	0	0	0	0	0	0
35001	340	1	236	90	2	3	2	0	0	1	4	0	1
35002	386	0	227	142	5	11	0	0	0	0	0	1	0
35003	276	0	204	62	3	5	1	0	0	1	0	0	0
35004	303	0	192	98	2	6	2	0	1	1	1	0	0
35005	272	0	199	65	2	5	0	0	0	0	0	1	0
35006	302	0	223	67	0	8	2	0	1	0	0	1	0
35007	364	0	283	75	0	4	0	0	0	0	0	2	0
35008	320	0	235	79	3	3	0	0	0	0	0	0	0
35009	252	0	139	99	2	3	3	1	4	0	0	0	1
35010	483	1	374	92	1	15	0	0	0	0	0	0	0
35011	367	1	266	85	1	9	0	0	0	0	1	4	0
35012	182	0	130	42	6	0	0	0	1	1	0	2	0
35013	177	1	137	35	1	1	1	1	0	0	0	0	0
35014	233	0	155	66	6	3	0	0	2	0	0	1	0
35015	371	0	289	66	5	8	0	0	2	1	0	0	0
35016	162	0	100	56	4	1	0	0	0	0	0	0	1
35017	333	0	240	80	6	5	1	0	1	0	0	0	0
35018	204	0	139	58	1	2	0	0	0	1	0	0	3
35019	181	0	134	39	5	1	0	0	0	0	1	1	0
35020	275	0	182	83	2	5	1	0	1	0	0	1	0
